patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,has_top_class
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_22_12,"['Broad-leaved forest' 'Inland wetlands' 'Mixed forest' 'Pastures'
 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_22_12,S2A_MSIL2A_20180508T104031_22_12,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_15_06,"['Complex cultivation patterns' 'Coniferous forest'
 'Industrial or commercial units'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMA_15_6,S2B_MSIL2A_20170924T93014_15_6,False,False,True
S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_82_60,['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_82_60,S2B_MSIL2A_20171219T095409_82_60,False,False,True
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_36_00,['Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_36_0,S2B_MSIL2A_20180522T093029_36_0,False,False,True
S2A_MSIL2A_20180318T093031_N9999_R136_T35UMB_02_19,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_2_19,S2A_MSIL2A_20180318T093031_2_19,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_77_11,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20180505T043716_34TEP_77_11,S2B_MSIL2A_20180502T093039_77_11,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_01_22,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162515_34TEP_1_22,S2B_MSIL2A_20180502T093039_1_22,False,False,True
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_02_25,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_2_25,S2A_MSIL2A_20180508T104031_2_25,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_09_34,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_9_34,S2B_MSIL2A_20180525T094029_9_34,False,False,True
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_25_09,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180203T044529_34TEP_25_9,S2B_MSIL2A_20180201T093219_25_9,False,False,True
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_12_89,['Coniferous forest' 'Mixed forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_12_89,S2A_MSIL2A_20170617T113321_12_89,False,False,True
S2B_MSIL2A_20170831T095029_N9999_R079_T33UXQ_11_83,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Austria,S1A_IW_GRDH_1SDV_20170831T164243_33UXQ_11_83,S2B_MSIL2A_20170831T95030_11_83,False,False,True
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_89_19,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_89_19,S2A_MSIL2A_20171208T093351_89_19,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_85_67,['Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20170929T182649_29SNC_85_67,S2A_MSIL2A_20171002T112111_85_67,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMA_06_54,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170923T160313_35UMA_6_54,S2B_MSIL2A_20170924T93014_6_54,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_90_32,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_90_32,S2A_MSIL2A_20170613T101031_90_32,False,False,True
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_11_89,['Coniferous forest' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063842_29UPU_11_89,S2A_MSIL2A_20180225T114351_11_89,False,False,True
S2B_MSIL2A_20180509T092029_N9999_R093_T34TFN_13_10,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Serbia,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_13_10,S2B_MSIL2A_20180509T092029_13_10,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_89_60,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_89_60,S2B_MSIL2A_20180525T94030_89_60,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_80_73,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180423T043716_34TEQ_80_73,S2B_MSIL2A_20180422T093029_80_73,False,False,True
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_10_20,['Mixed forest' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_10_20,S2B_MSIL2A_20171112T114339_10_20,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_34_82,"['Inland wetlands' 'Pastures' 'Transitional woodland, shrub']",train,Ireland,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_34_82,S2A_MSIL2A_20170717T113322_34_82,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_78_55,"['Complex cultivation patterns' 'Coniferous forest'
 'Industrial or commercial units' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_78_55,S2B_MSIL2A_20170808T094029_78_55,False,False,True
S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_83_41,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180206T153231_35VPK_83_41,S2B_MSIL2A_20180204T94160_83_41,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_87_70,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_87_70,S2B_MSIL2A_20170709T094029_87_70,False,False,True
S2B_MSIL2A_20170825T093029_N9999_R136_T34TEQ_23_81,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_23_81,S2B_MSIL2A_20170825T093029_23_81,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_78_39,['Agro-forestry areas' 'Arable land'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_78_39,S2B_MSIL2A_20180515T112109_78_39,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_90_28,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_90_28,S2A_MSIL2A_20170613T101031_90_28,False,False,True
S2A_MSIL2A_20180510T094031_N9999_R036_T35VLC_87_63,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1B_IW_GRDH_1SDV_20180510T155448_35VLC_87_63,S2A_MSIL2A_20180510T094031_87_63,False,False,True
S2B_MSIL2A_20170829T105019_N9999_R051_T31UER_63_03,['Arable land' 'Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20170829T055029_31UER_63_3,S2B_MSIL2A_20170829T105019_63_3,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_70_79,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_70_79,S2B_MSIL2A_20180421T100029_70_79,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VNH_12_38,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Finland,S1B_IW_GRDH_1SDV_20170924T044105_35VNH_12_38,S2B_MSIL2A_20170924T093019_12_38,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_68_02,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_68_2,S2B_MSIL2A_20170709T094029_68_2,False,False,True
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_12_38,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_12_38,S2B_MSIL2A_20180515T094029_12_38,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_16_83,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_16_83,S2B_MSIL2A_20180502T093039_16_83,False,False,True
S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_86,"['Coniferous forest' 'Natural grassland and sparsely vegetated areas'
 'Permanent crops']",train,Switzerland,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_86,S2A_MSIL2A_20170818T103021_51_86,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_05_30,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Portugal,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_5_30,S2A_MSIL2A_20171002T112111_5_30,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_00_17,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_0_17,S2A_MSIL2A_20170905T095031_0_17,False,False,True
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_83_53,"['Arable land' 'Coniferous forest' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_83_53,S2A_MSIL2A_20180413T095031_83_53,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_90_49,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_90_49,S2B_MSIL2A_20170927T094019_90_49,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_79_59,"['Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_79_59,S2A_MSIL2A_20171101T094131_79_59,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_84_10,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20170701T182622_29SND_84_10,S2A_MSIL2A_20170704T112111_84_10,False,False,True
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_85_06,"['Complex cultivation patterns' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171222T063355_29SND_85_6,S2A_MSIL2A_20171221T112501_85_6,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_25_79,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_25_79,S2B_MSIL2A_20170914T093029_25_79,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_27_04,['Coniferous forest' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_27_4,S2A_MSIL2A_20170905T095031_27_4,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_26_02,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_26_2,S2B_MSIL2A_20170924T93020_26_2,False,False,True
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_07_24,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_7_24,S2A_MSIL2A_20180225T114351_7_24,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_12_54,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_12_54,S2B_MSIL2A_20180525T94030_12_54,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_55_02,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_55_2,S2B_MSIL2A_20170927T094019_55_2,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_90_77,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_90_77,S2A_MSIL2A_20170803T094031_90_77,False,False,True
S2A_MSIL2A_20180529T115401_N9999_R023_T29UNB_88_77,"['Coniferous forest' 'Inland wetlands'
 'Moors, heathland and sclerophyllous vegetation'
 'Transitional woodland, shrub']",train,Ireland,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_88_77,S2A_MSIL2A_20180529T115401_88_77,False,False,True
S2B_MSIL2A_20170825T093029_N9999_R136_T34TEQ_65_83,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20170827T162434_34TEQ_65_83,S2B_MSIL2A_20170825T093029_65_83,False,False,True
S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_89_77,['Coniferous forest' 'Marine waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_89_77,S2B_MSIL2A_20171019T102019_89_77,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_12_53,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_12_53,S2B_MSIL2A_20170914T93030_12_53,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_86_78,"['Agro-forestry areas' 'Broad-leaved forest'
 'Complex cultivation patterns']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_86_78,S2B_MSIL2A_20180515T112110_86_78,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_60_06,['Arable land' 'Coniferous forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_60_6,S2B_MSIL2A_20170924T93020_60_6,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_78_53,['Arable land'],train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_78_53,S2A_MSIL2A_20180430T094031_78_53,False,False,True
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_80_09,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_80_9,S2A_MSIL2A_20180526T100031_80_9,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_30_10,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_30_10,S2A_MSIL2A_20170717T113321_30_10,False,False,True
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_39_82,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063842_29UPU_39_82,S2A_MSIL2A_20180225T114351_39_82,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_55_07,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20171121T064205_29SND_55_7,S2A_MSIL2A_20171121T112351_55_7,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_23_87,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161125_35ULB_23_87,S2B_MSIL2A_20170927T94020_23_87,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_30_88,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_30_88,S2B_MSIL2A_20180515T112109_30_88,False,False,True
S2A_MSIL2A_20180318T093031_N9999_R136_T35UMB_06_41,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Lithuania,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_6_41,S2A_MSIL2A_20180318T093031_6_41,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_43_08,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180430T162515_34TEP_43_8,S2B_MSIL2A_20180502T093039_43_8,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_01_15,['Coniferous forest' 'Mixed forest' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_1_15,S2B_MSIL2A_20180421T100029_1_15,False,False,True
S2A_MSIL2A_20171015T095031_N9999_R079_T33UXP_06_57,['Arable land' 'Industrial or commercial units' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_6_57,S2A_MSIL2A_20171015T095031_6_57,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_17_85,"['Coniferous forest' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_17_85,S2B_MSIL2A_20171015T104009_17_85,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_19_89,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170904T152418_35WPN_19_89,S2A_MSIL2A_20170905T95032_19_89,False,False,True
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_45_12,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Transitional woodland, shrub']",train,Austria,S1A_IW_GRDH_1SDV_20171103T050142_33TXN_45_12,S2A_MSIL2A_20171104T095201_45_12,False,False,True
S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_07_06,['Coniferous forest'],train,Finland,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_7_6,S2B_MSIL2A_20180204T94161_7_6,False,False,True
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_87_57,['Coniferous forest' 'Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_87_57,S2A_MSIL2A_20170701T093031_87_57,False,False,True
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_30_84,['Coniferous forest' 'Mixed forest'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_30_84,S2A_MSIL2A_20180506T100031_30_84,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_86_11,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_86_11,S2B_MSIL2A_20180525T094029_86_11,False,False,True
S2A_MSIL2A_20170613T101031_N9999_R022_T34VER_78_75,"['Arable land' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170613T044822_34VER_78_75,S2A_MSIL2A_20170613T101032_78_75,False,False,True
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_03_27,"['Broad-leaved forest' 'Pastures' 'Transitional woodland, shrub']",train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_3_27,S2A_MSIL2A_20171208T093351_3_27,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_41_04,['Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_41_4,S2B_MSIL2A_20170924T93020_41_4,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_84_57,"['Arable land' 'Mixed forest' 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_84_57,S2B_MSIL2A_20170808T094029_84_57,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_30_08,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_30_8,S2B_MSIL2A_20170914T093029_30_8,False,False,True
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_12,"['Coniferous forest' 'Moors, heathland and sclerophyllous vegetation']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_56_12,S2B_MSIL2A_20180421T114349_56_12,False,False,True
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_31_07,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Permanent crops' 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_31_7,S2A_MSIL2A_20170704T112111_31_7,False,False,True
